213.041305541992188,304.307937622070312
324.598312377929688,362.800598144531250
395.887374877929688,556.618690490722656
748.488426208496094,781.271934509277344
96.587181091308594,104.935646057128906
382.707595825195312,424.404144287109375
486.359596252441406,485.541343688964844
356.873512268066406,345.239639282226562
340.790748596191406,363.417625427246094
183.005332946777344,252.874374389648438
226.846694946289062,260.245323181152344
505.903244018554688,505.903244018554688
601.680755615234375,601.126670837402344
282.311439514160156,305.545806884765625
139.708518981933594,160.664558410644531
180.583000183105469,267.515182495117188
427.952766418457031,640.542984008789062
534.252166748046875,672.282218933105469
442.126274108886719,448.558807373046875
767.430305480957031,797.801017761230469
259.527206420898438,295.517921447753906
441.811561584472656,406.361579895019531
552.485466003417969,569.361686706542969
289.312362670898438,299.940109252929688
457.568168640136719,541.623115539550781
243.067741394042969,293.722152709960938
211.229324340820312,223.163604736328125
493.870735168457031,485.550880432128906
366.585731506347656,392.943382263183594
357.896804809570312,388.385772705078125
520.109176635742188,520.109176635742188
761.698722839355469,754.886627197265625
347.164154052734375,423.502922058105469
446.900367736816406,488.584518432617188
525.150299072265625,559.947013854980469
367.418289184570312,363.233566284179688
431.229591369628906,489.603996276855469
408.147811889648438,367.146492004394531
396.337509155273438,401.425361633300781
237.027168273925781,278.735160827636719
244.515419006347656,425.384521484375000
221.735954284667969,244.363784790039062
197.824478149414062,210.773468017578125
377.415657043457031,468.291282653808594
274.167060852050781,315.755844116210938
582.833290100097656,624.283790588378906
327.707290649414062,272.360801696777344
349.731445312500000,429.656028747558594
192.484855651855469,353.901863098144531
384.618759155273438,387.640953063964844
430.002212524414062,487.249374389648438
295.385360717773438,295.961380004882812
437.849044799804688,362.390518188476562
355.092048645019531,421.039581298828125
732.876777648925781,595.887184143066406
448.667526245117188,551.397323608398438
515.017509460449219,536.310195922851562
308.468818664550781,332.356452941894531
167.280197143554688,439.445495605468750
576.906204223632812,549.299240112304688
330.416679382324219,391.304016113281250
344.159126281738281,387.256622314453125
130.441665649414062,163.108825683593750
513.060569763183594,570.136070251464844
398.495674133300781,466.245651245117188
358.853340148925781,377.395629882812500
269.047737121582031,413.408279418945312
320.622444152832031,319.252967834472656
496.482849121093750,517.011642456054688
123.913764953613281,181.271553039550781
516.064643859863281,510.417938232421875
192.467689514160156,319.838523864746094
603.149414062500000,557.024002075195312
234.330177307128906,229.093551635742188
622.922897338867188,651.845932006835938
245.110511779785156,380.255699157714844
486.326217651367188,508.135795593261719
476.045608520507812,476.278305053710938
451.975822448730469,476.554870605468750
493.165016174316406,543.211936950683594
316.448211669921875,384.932518005371094
281.089782714843750,340.589523315429688
420.124053955078125,481.842041015625000
548.592567443847656,562.810897827148438
412.161827087402344,508.761405944824219
193.347930908203125,213.947296142578125
382.455825805664062,547.673225402832031
163.762092590332031,223.003387451171875
315.569877624511719,345.113754272460938
363.701820373535156,420.425415039062500
374.929428100585938,481.891632080078125
456.230163574218750,525.714874267578125
446.848869323730469,477.477073669433594
540.828704833984375,586.408615112304688
266.128540039062500,280.082702636718750
499.195098876953125,540.913581848144531
398.205757141113281,422.079086303710938
339.407920837402344,444.631576538085938
201.206207275390625,229.538917541503906
237.121582031250000,258.754730224609375
250.512123107910156,283.310890197753906
620.246887207031250,413.976669311523438
467.702865600585938,497.180938720703125
204.442024230957031,333.488464355468750
339.845657348632812,298.570632934570312
367.571830749511719,398.658752441406250
168.376922607421875,194.046020507812500
508.545875549316406,529.525756835937500
155.707359313964844,194.760322570800781
319.189071655273438,489.988327026367188
829.349517822265625,850.445747375488281
135.777473449707031,135.777473449707031
297.787666320800781,328.298568725585938
292.626380920410156,435.291290283203125
665.286064147949219,653.706550598144531
301.004409790039062,332.859039306640625
143.411636352539062,159.311294555664062
473.514556884765625,560.714721679687500
366.880416870117188,420.536041259765625
176.622390747070312,302.693367004394531
450.238227844238281,421.423912048339844
362.103462219238281,383.790016174316406
924.407005310058594,926.545143127441406
371.572494506835938,371.572494506835938
185.422897338867188,209.262847900390625
371.750831604003906,388.201713562011719
340.804100036621094,417.785644531250000
165.801048278808594,396.970748901367188
388.838768005371094,409.965515136718750
485.669136047363281,560.244560241699219
498.324394226074219,519.204139709472656
338.851928710937500,427.694320678710938
356.001853942871094,397.051811218261719
183.580398559570312,301.798820495605469
422.237396240234375,453.148841857910156
159.600257873535156,180.631637573242188
628.805160522460938,677.100181579589844
862.098693847656250,841.277122497558594
421.039581298828125,449.049949645996094
245.707511901855469,288.321495056152344
511.987686157226562,489.157676696777344
406.514167785644531,434.071540832519531
389.503479003906250,447.018623352050781
85.582733154296875,259.638786315917969
406.826972961425781,403.711318969726562
593.896865844726562,594.270706176757812
518.590927124023438,491.106986999511719
468.745231628417969,513.508796691894531
268.616676330566406,311.955451965332031
460.700988769531250,538.473129272460938
432.578086853027344,432.578086853027344
350.143432617187500,338.759422302246094
418.356895446777344,542.982101440429688
293.342590332031250,291.603088378906250
388.409614562988281,377.180099487304688
224.856376647949219,325.642585754394531
303.850173950195312,319.331169128417969
404.026985168457031,442.486763000488281
343.942642211914062,417.159080505371094
348.649024963378906,406.081199645996094
399.271965026855469,411.331176757812500
361.947059631347656,484.869956970214844
388.856887817382812,367.965698242187500
465.008735656738281,493.919372558593750
329.319953918457031,340.089797973632812
511.339187622070312,550.228118896484375
448.794364929199219,458.187103271484375
111.215591430664062,130.045890808105469
424.573898315429688,426.795959472656250
427.653312683105469,461.922645568847656
536.710739135742188,570.143699645996094
313.588142395019531,340.363502502441406
332.763671875000000,366.571426391601562
321.922302246093750,356.161117553710938
465.212821960449219,479.776382446289062
393.698692321777344,415.159225463867188
408.409118652343750,443.932533264160156
399.625778198242188,399.625778198242188
454.123497009277344,433.814048767089844
344.182968139648438,358.780860900878906
485.848426818847656,607.426643371582031
125.243186950683594,376.109123229980469
343.022346496582031,449.052810668945312
349.821090698242188,403.264045715332031
623.086929321289062,644.072532653808594
542.018890380859375,545.504570007324219
350.584983825683594,365.098953247070312
269.210815429687500,462.779998779296875
832.935333251953125,820.256233215332031
302.099227905273438,277.752876281738281
572.030067443847656,555.998802185058594
182.906150817871094,264.878273010253906
313.805580139160156,389.138221740722656
347.367286682128906,526.773452758789062
355.104446411132812,451.935768127441406
554.196357727050781,556.369781494140625
263.950347900390625,291.432380676269531
499.437332153320312,467.961311340332031
306.959152221679688,476.721763610839844
427.378654479980469,473.969459533691406
428.933143615722656,384.627342224121094
323.080062866210938,304.882049560546875
236.562728881835938,210.412979125976562
491.946220397949219,500.476837158203125
173.219680786132812,178.736686706542969
203.326225280761719,182.363510131835938
231.861114501953125,255.222320556640625
404.931068420410156,459.844589233398438
378.069877624511719,419.443130493164062
234.832763671875000,288.518905639648438
314.801216125488281,353.002548217773438
418.294906616210938,442.191123962402344
331.703186035156250,395.622253417968750
351.865768432617188,431.592941284179688
400.168418884277344,448.745727539062500
471.864700317382812,491.167068481445312
443.655014038085938,458.118438720703125
230.889320373535156,284.381866455078125
402.455329895019531,395.048141479492188
739.464759826660156,755.738258361816406
449.810981750488281,517.062187194824219
482.581138610839844,540.157318115234375
430.333137512207031,458.914756774902344
320.955276489257812,361.113548278808594
697.172164916992188,710.202217102050781
463.857650756835938,473.011970520019531
529.584884643554688,539.841651916503906
328.007698059082031,404.376983642578125
195.447921752929688,195.864677429199219
299.870491027832031,322.066307067871094
